12160829 yi,2,160,20,48,29700,0,0,95,12490,79
134886 bing,2,40,105,47,28620,0,0,63,12360,62
88699777 ding,2,100,75,17,29700,0,0,86,11540,66
pgh123,2,0,30,46,29940,0,0,29,10660,57
pgh1234,2,0,85,17,29220,0,0,23,10900,57
pgh12345,2,0,90,17,28680,0,0,31,11940,41
pgh123456,2,0,85,17,29220,0,0,22,11300,41
pgh1234567,2,0,150,17,29400,0,0,24,11060,41
pgh12345678,2,0,25,17,28500,0,0,30,11300,44
pgh123456789,2,0,20,17,29040,0,0,25,11940,50
pby123,2,0,25,17,28500,0,0,25,10500,41
pby1234,2,40,160,60,27540,0,0,129,8000,0
pby12345,2,0,155,17,28860,0,0,36,9460,44
pby123456,2,0,80,20,29220,0,0,33,10660,41
pby1234567,2,0,20,17,29040,0,0,29,10820,50
pby12345678,2,40,110,40,29340,0,0,28,10660,41
pby123456789,2,0,90,17,28680,0,0,27,11600,20
wang77,1,0,500,26,12960,0,0,0,0,0
wang777,1,0,1500,26,12960,0,0,0,0,0
wang7777,1,0,365,27,12960,0,0,0,0,0
ssqwerty,4,29845,829811,0,0,79,46440,324,12740,127
18612160829,4,5884,393978,0,0,671,95220,28,31775,86
wang25687,5,3,734322,0,0,175,5580,350,12955,271
15504973518,5,144,394350,0,0,671,1260,57,26825,59
13812788376,4,1,11583,0,0,72,31680,100,17635,77
457181660,3,20,21440,0,0,12,44460,0,22580,21
15686784340,3,380,42872,0,0,37,720,48,19700,66
z7211191,3,620,81750,38,13140,0,0,175,4900,30
shinecy1126,3,8810,24171,0,0,65,47700,35,29380,39
lonely7201984,2,2740,4070,141,46620,0,0,311,25220,30
liu271,2,1582,4045,27,65700,0,0,312,22420,54
cq1473691,2,700,4075,0,44100,0,0,45,5935,43
cq1473693,2,490,4145,0,45000,0,0,40,7030,55
cq147369,2,10,3370,2,29880,0,0,27,7820,58
muyang1,2,40,3230,2,37620,0,0,34,11740,49
muyang2,2,100,3365,2,37080,0,0,24,11340,49
1358177 yubei,2,10,3225,2,31140,0,0,83,10620,73
1770994 yubeiyi,2,40,3270,2,33300,0,0,62,12380,58
1861216 jia,2,0,3205,2,33360,0,0,116,13210,61
12160829 yi,2,160,3210,33,33480,0,0,95,12490,79
134886 bing,2,40,3295,32,32400,0,0,63,12360,62
88699777 ding,2,100,3265,2,33480,0,0,86,11540,66
pgh123,2,0,3220,31,33720,0,0,29,10660,57
pgh1234,2,0,3275,2,33000,0,0,23,10900,57
pgh12345,2,0,3280,2,32460,0,0,31,11940,41
pgh123456,2,0,3275,2,33000,0,0,22,11300,41
pgh1234567,2,0,3340,2,33180,0,0,24,11060,41
pgh12345678,2,0,3215,2,32280,0,0,30,11300,44
ssqwerty,4,29845,829811,0,0,79,46440,324,12740,127
18612160829,4,5884,393978,0,0,671,95220,28,31775,86
wang25687,5,3,734322,0,0,175,5580,350,12955,271
15504973518,5,144,394350,0,0,671,1260,57,26825,59
13812788376,4,1,11583,0,0,72,31680,100,17635,77
457181660,3,20,21440,0,0,12,44460,0,22580,21
15686784340,3,380,42872,0,0,37,720,48,19700,66
z7211191,3,620,81750,38,13140,0,0,175,4900,30
shinecy1126,3,8810,24171,0,0,65,47700,35,29380,39








ssqwerty,4,29845,829811,0,0,79,46440,324,12740,127
18612160829,4,5884,393978,0,0,671,95220,28,31775,86
wang25687,5,3,734322,0,0,175,5580,350,12955,271
15504973518,5,144,394350,0,0,671,1260,57,26825,59
13812788376,4,1,11583,0,0,72,31680,100,17635,77
457181660,3,20,21440,0,0,12,44460,0,22580,21
15686784340,3,380,42872,0,0,37,720,48,19700,66
z7211191,3,620,81750,38,13140,0,0,175,4900,30
shinecy1126,3,8810,24171,0,0,65,47700,35,29380,39
lonely7201984,2,2740,4070,141,46620,0,0,311,25220,30
liu271,2,1582,4045,27,65700,0,0,312,22420,54
cq1473691,2,700,4075,0,44100,0,0,45,5935,43
cq1473693,2,490,4145,0,45000,0,0,40,7030,55
cq147369,2,10,3370,2,29880,0,0,27,7820,58
muyang1,2,40,3230,2,37620,0,0,34,11740,49
muyang2,2,100,3365,2,37080,0,0,24,11340,49
1358177 yubei,2,10,3225,2,31140,0,0,83,10620,73
1770994 yubeiyi,2,40,3270,2,33300,0,0,62,12380,58
1861216 jia,2,0,3205,2,33360,0,0,116,13210,61
12160829 yi,2,160,3210,33,33480,0,0,95,12490,79
134886 bing,2,40,3295,32,32400,0,0,63,12360,62
88699777 ding,2,100,3265,2,33480,0,0,86,11540,66
pgh123,2,0,3220,31,33720,0,0,29,10660,57
pgh1234,2,0,3275,2,33000,0,0,23,10900,57
pgh12345,2,0,3280,2,32460,0,0,31,11940,41
pgh123456,2,0,3275,2,33000,0,0,22,11300,41
pgh1234567,2,0,3340,2,33180,0,0,24,11060,41
pgh12345678,2,0,3215,2,32280,0,0,30,11300,44
pgh123456789,2,0,3210,2,32820,0,0,25,11940,50
pby123,2,0,3215,2,32280,0,0,25,10500,41
pby1234,2,40,3350,45,31320,0,0,129,8000,0
pby12345,2,0,3345,2,32640,0,0,36,9460,44
pby123456,2,0,3270,5,33000,0,0,33,10660,41
pby1234567,2,0,3210,2,32820,0,0,29,10820,50
pby12345678,2,40,3300,25,33120,0,0,28,10660,41
pby123456789,2,0,3280,2,32460,0,0,27,11600,20
wang77,1,0,1690,20,15120,0,0,0,0,0
wang777,1,0,2690,20,15120,0,0,0,0,0
wang7777,1,0,1555,21,15120,0,0,0,0,0

wang7777,2,40,350,21,0,0,0,7,0,0
ssqwerty,4,29845,831733,0,0,92,55080,354,11390,157
ssqwerty,4,29845,831733,0,0,92,55080,354,11390,157
18612160829,4,5884,402978,0,0,671,95220,0,35465,116
wang25687,5,3,753822,0,0,110,7200,380,11605,277
ssqwerty,4,29845,834733,0,0,92,55080,364,11390,157
18612160829,4,5884,405978,0,0,671,95220,10,35465,116
wang25687,5,3,758822,0,0,110,7200,390,11605,277
15504973518,5,144,418850,0,0,663,2700,15,32035,89
13812788376,4,1,26083,0,0,23,40500,140,16285,107
457181660,3,20,9726,0,0,14,51840,90,21985,36
15686784340,3,380,46872,0,0,37,720,43,23165,69
z7211191,3,620,85750,6,18900,0,0,210,5165,33
shinecy1126,3,8810,28171,0,0,65,47700,14,34125,42
lonely7201984,2,2740,4070,141,46620,0,0,303,28925,33
liu271,2,1582,6045,27,65700,0,0,299,26525,57
cq1473691,2,700,6075,0,44100,0,0,81,6120,46
cq1473693,2,490,8145,0,45000,0,0,66,7215,58
cq147369,2,10,4965,4,30600,0,0,37,9845,61
muyang1,2,40,4825,3,38520,0,0,45,13685,52
muyang2,2,100,4960,3,37980,0,0,35,13285,52
1358177 yubei,2,10,3225,2,31680,0,0,93,12645,76
1770994 yubeiyi,2,40,3270,2,33840,0,0,72,14405,61
1861216 jia,2,0,3205,2,33900,0,0,124,15395,64
12160829 yi,2,160,3210,33,34020,0,0,103,14675,82
134886 bing,2,40,3295,32,32940,0,0,68,14785,65
88699777 ding,2,100,3265,2,34020,0,0,93,13805,69
pgh123,2,0,4815,31,34800,0,0,36,12925,60
pgh1234,2,0,4870,3,33900,0,0,30,13165,60
pgh12345,2,0,4875,5,33000,0,0,39,14125,44
pgh123456,2,0,4870,5,33540,0,0,29,13565,44
pgh1234567,2,0,935,3,34080,0,0,56,12925,44
pgh12345678,2,0,810,3,33180,0,0,63,13085,47
pgh123456789,2,0,805,3,33720,0,0,58,13725,53
pby123,2,0,810,5,32820,0,0,56,12445,44
pby1234,2,40,945,27,35100,0,0,189,7865,3
pby12345,2,0,940,5,33180,0,0,68,11325,47
pby123456,2,0,865,8,33540,0,0,65,12525,44
pby1234567,2,0,805,5,33360,0,0,61,12685,53
pby12345678,2,40,895,28,33660,0,0,61,12445,44
pby123456789,2,0,875,5,33000,0,0,59,13465,23
wang77,2,40,85,21,0,0,0,16,2425,3
wang777,2,40,1085,21,0,0,0,15,2505,3
wang7777,2,40,350,21,180,0,0,17,2185,3
