profile,姓名,id,等级,武力,战力,满武力,书籍经验,总资质
liu271,孙膑,31,51,13,.03,15,520,35
liu271,关羽,33,500,3065,79.79,3090,5060,4648
liu271,张飞,34,400,146,2.97,248,20521,160
liu271,赵云,35,400,360,7.62,405,9188,381
liu271,马超,36,400,208,4.24,291,16799,666
liu271,黄忠,37,400,74,1.51,148,14971,88
liu271,诸葛亮,38,400,827,16.95,844,3405,1316
liu271,庞统,39,350,86,1.54,108,4499,113
liu271,周瑜,40,400,184,3.73,311,25526,200
liu271,郭嘉,41,400,1722,35.34,1766,8986,3214
liu271,荆轲,43,400,102,2.06,167,13155,156
liu271,韦小宝,44,350,156,2.75,267,22312,1129
liu271,黄飞鸿,45,400,353,7.12,361,1636,578
liu271,关银屏,51,400,1210,24.51,1240,6024,2617
liu271,马云騄,55,400,190,3.83,216,5310,1961
cq1473691,零零发,1,350,478,8.43,480,456,514
cq1473691,鳌拜,2,300,98,1.48,100,408,102
cq1473691,和珅,3,50,1,.00,76,15192,10
cq1473691,郑板桥,4,50,1,.00,44,8765,10
cq1473691,喜来乐,5,50,1,.00,51,10050,10
cq1473691,苏乞儿,6,300,7,.11,96,17924,12
cq1473691,李卫,7,51,3,.01,27,4875,14
cq1473691,刘伯温,8,300,20,.30,94,14922,30
cq1473691,林则徐,9,350,10,.18,73,12621,515
cq1473691,方世玉,10,300,70,1.06,71,236,80
cq1473691,多尔衮,11,300,5,.08,72,13597,13
cq1473691,左宗棠,12,300,5,.08,64,11924,13
cq1473691,张之洞,13,350,26,.46,90,12912,507
cq1473691,蒲松龄,14,51,1,.00,33,6500,13
cq1473691,李鸿章,15,51,1,.00,30,5835,13
cq1473691,李寻欢,16,300,8,.12,25,3593,14
cq1473691,海大富,20,300,51,.77,57,1238,58
cq1473691,华佗,21,51,2,.01,28,5260,16
cq1473691,墨子,22,51,1,.00,33,6475,15
cq1473691,杜甫,23,300,64,.97,66,461,75
cq1473691,廉颇,24,300,9,.14,57,9742,16
cq1473691,庄周,25,51,1,.00,37,7230,16
cq1473691,李元芳,26,300,4,.06,52,9673,16
cq1473691,鲁班,27,51,1,.00,2,305,16
cq1473691,孙武,28,310,28,.44,28,50,35
cq1473691,关羽,33,350,196,3.48,209,2722,205
cq1473691,张飞,34,350,231,4.10,242,2332,240
cq1473691,赵云,35,350,160,2.94,171,2353,169
cq1473691,马超,36,350,275,4.89,289,2801,284
cq1473691,黄忠,37,350,283,5.03,294,2337,292
cq1473691,诸葛亮,38,350,346,6.20,365,3968,361
cq1473691,庞统,39,350,271,4.80,276,1186,281
cq1473691,周瑜,40,350,171,3.03,175,930,181
cq1473691,郭嘉,41,350,354,6.31,365,2339,363
cq1473691,韦小宝,44,400,153,3.10,155,565,1068
cq1473691,马云騄,55,400,278,5.60,349,14214,364
cq1473693,零零发,1,350,406,7.16,407,216,438
cq1473693,鳌拜,2,300,98,1.48,99,353,104
cq1473693,和珅,3,350,5,.09,80,15019,389
cq1473693,郑板桥,4,50,5,.01,36,6365,15
cq1473693,喜来乐,5,50,3,.01,20,3545,13
cq1473693,苏乞儿,6,300,97,1.46,98,266,103
cq1473693,李卫,7,51,5,.01,22,3575,16
cq1473693,刘伯温,8,300,20,.30,77,11491,31
cq1473693,林则徐,9,300,10,.15,97,17571,352
cq1473693,方世玉,10,300,60,.91,60,15,69
cq1473693,多尔衮,11,300,50,.75,63,2708,59
cq1473693,左宗棠,12,300,40,.60,51,2259,49
cq1473693,张之洞,13,300,12,.18,38,5240,25
cq1473693,蒲松龄,14,51,3,.01,48,9160,16
cq1473693,李鸿章,15,51,3,.01,14,2240,16
cq1473693,李寻欢,16,300,28,.42,35,1431,35
cq1473693,海大富,20,300,68,1.03,76,1734,76
cq1473693,华佗,21,51,3,.01,68,13140,17
cq1473693,墨子,22,51,3,.01,44,8250,17
cq1473693,杜甫,23,300,36,.54,36,75,48
cq1473693,廉颇,24,300,9,.14,48,7932,17
cq1473693,庄周,25,51,3,.01,41,7675,18
cq1473693,李元芳,26,300,4,.06,54,10099,17
cq1473693,鲁班,27,51,3,.01,14,2280,18
cq1473693,孙武,28,100,10,.05,10,30,18
cq1473693,关羽,33,350,282,5.01,283,221,291
cq1473693,张飞,34,350,242,4.30,245,669,251
cq1473693,赵云,35,350,207,3.79,208,387,216
cq1473693,马超,36,350,316,5.62,316,56,325
cq1473693,黄忠,37,350,326,5.79,327,286,335
cq1473693,诸葛亮,38,350,371,6.65,373,438,382
cq1473693,庞统,39,350,338,5.99,339,223,349
cq1473693,周瑜,40,350,328,5.81,328,86,338
cq1473693,郭嘉,41,350,357,6.35,357,118,368
cq1473693,韦小宝,44,350,150,2.65,151,226,588
cq1473693,马云騄,55,400,394,7.94,395,213,608
