profile,姓名,id,等级,武力,战力,满武力,书籍经验,总资质
liu271,关羽,33,500,3057,79.42,3087,6012,4640
liu271,张飞,34,350,142,2.48,223,16268,156
liu271,赵云,35,350,356,6.23,397,8202,377
liu271,马超,36,400,204,4.08,274,14062,662
liu271,黄忠,37,350,66,1.16,123,11506,80
liu271,诸葛亮,38,400,822,16.44,842,4045,1306
liu271,庞统,39,59,66,.19,90,4820,93
liu271,周瑜,40,350,184,3.22,285,20387,200
liu271,郭嘉,41,400,1722,34.44,1763,8216,3214
liu271,荆轲,43,350,102,1.78,159,11475,156
liu271,韦小宝,44,350,156,2.73,239,16727,1129
liu271,黄飞鸿,45,350,353,6.18,353,128,578
liu271,关银屏,51,400,1210,24.20,1237,5426,2617
liu271,马云騄,55,400,190,3.80,195,1106,1961
cq1473691,零零发,1,350,378,6.62,477,19882,414
cq1473691,鳌拜,2,57,32,.09,77,9130,36
cq1473691,和珅,3,50,1,.00,74,14612,10
cq1473691,郑板桥,4,20,1,.00,44,8685,10
cq1473691,喜来乐,5,50,1,.00,48,9440,10
cq1473691,苏乞儿,6,56,7,.02,66,11870,12
cq1473691,李卫,7,1,3,.00,20,3560,14
cq1473691,刘伯温,8,300,20,.30,83,12603,30
cq1473691,林则徐,9,300,10,.15,66,11310,515
cq1473691,方世玉,10,300,5,.07,54,9930,15
cq1473691,多尔衮,11,56,5,.01,53,9745,13
cq1473691,左宗棠,12,56,5,.01,45,8013,13
cq1473691,张之洞,13,300,26,.39,82,11309,507
cq1473691,蒲松龄,14,1,1,.00,32,6380,13
cq1473691,李鸿章,15,1,1,.00,29,5705,13
cq1473691,李寻欢,16,1,8,.00,10,535,14
cq1473691,海大富,20,56,8,.02,41,6749,15
cq1473691,华佗,21,1,2,.00,27,5115,16
cq1473691,墨子,22,1,1,.00,32,6365,15
cq1473691,杜甫,23,1,4,.00,49,9055,15
cq1473691,廉颇,24,11,9,.00,42,6635,16
cq1473691,庄周,25,1,1,.00,33,6515,16
cq1473691,李元芳,26,1,4,.00,34,6000,16
cq1473691,鲁班,27,1,1,.00,2,230,16
cq1473691,关羽,33,1,8,.00,12,960,17
cq1473691,张飞,34,1,7,.00,11,930,16
cq1473691,赵云,35,1,11,.00,15,905,20
cq1473691,马超,36,1,19,.00,56,7505,28
cq1473691,黄忠,37,1,7,.00,11,950,16
cq1473691,诸葛亮,38,300,306,4.59,342,7367,316
cq1473691,郭嘉,41,350,342,5.99,346,909,351
cq1473691,韦小宝,44,400,117,2.34,136,3944,1032
cq1473691,马云騄,55,400,278,5.56,333,11054,364
cq1473693,零零发,1,300,284,4.26,373,17895,316
cq1473693,鳌拜,2,56,36,.10,78,8500,42
cq1473693,和珅,3,350,5,.09,77,14596,389
cq1473693,郑板桥,4,30,5,.01,32,5515,15
cq1473693,喜来乐,5,30,3,.00,20,3410,13
cq1473693,苏乞儿,6,56,7,.02,70,12670,13
cq1473693,李卫,7,1,5,.00,21,3335,16
cq1473693,刘伯温,8,300,20,.30,71,10230,31
cq1473693,林则徐,9,300,10,.15,96,17231,352
cq1473693,方世玉,10,300,5,.07,42,7508,14
cq1473693,多尔衮,11,57,5,.01,42,7535,14
cq1473693,左宗棠,12,57,5,.01,30,5130,14
cq1473693,张之洞,13,56,12,.03,25,2770,25
cq1473693,蒲松龄,14,1,3,.00,42,7900,16
cq1473693,李鸿章,15,1,3,.00,12,1990,16
cq1473693,李寻欢,16,1,8,.00,18,2030,15
cq1473693,海大富,20,56,8,.02,58,10195,16
cq1473693,华佗,21,1,3,.00,60,11550,17
cq1473693,墨子,22,1,3,.00,42,7900,17
cq1473693,杜甫,23,1,4,.00,14,2170,16
cq1473693,廉颇,24,1,9,.00,32,4692,17
cq1473693,庄周,25,1,3,.00,39,7225,18
cq1473693,李元芳,26,1,4,.00,40,7285,17
cq1473693,鲁班,27,1,3,.00,4,395,18
cq1473693,关羽,33,1,8,.00,12,940,17
cq1473693,张飞,34,1,7,.00,11,870,16
cq1473693,赵云,35,11,19,.01,25,1295,28
cq1473693,马超,36,1,35,.00,57,4555,44
cq1473693,黄忠,37,1,7,.00,11,910,16
cq1473693,诸葛亮,38,300,296,4.44,342,9374,307
cq1473693,郭嘉,41,350,324,5.67,330,1269,335
cq1473693,韦小宝,44,350,114,2.00,130,3305,552
cq1473693,马云騄,55,400,343,6.86,377,6862,410

