profile,姓名,id,等级,武力,战力,满武力,书籍经验,总资质
liu271,姜子牙,30,49,40,.10,40,155,62
liu271,孙膑,31,1,13,.00,15,400,35
liu271,关羽,33,500,3057,79.58,3087,6114,4640
liu271,张飞,34,350,142,2.52,226,16902,156
liu271,赵云,35,350,356,6.59,397,8216,377
liu271,马超,36,400,204,4.15,277,14712,662
liu271,黄忠,37,350,66,1.17,126,12086,80
liu271,诸葛亮,38,400,822,16.85,842,4081,1306
liu271,庞统,39,59,66,.21,90,4860,93
liu271,周瑜,40,350,184,3.26,289,21031,200
liu271,郭嘉,41,400,1722,35.34,1763,8342,3214
liu271,荆轲,43,350,102,1.80,159,11553,156
liu271,韦小宝,44,350,156,2.75,242,17399,1129
liu271,黄飞鸿,45,350,353,6.22,353,158,578
liu271,关银屏,51,400,1210,24.51,1238,5654,2617
liu271,马云騄,55,400,190,3.83,199,1852,1961
cq1473691,零零发,1,350,378,6.66,477,19910,414
cq1473691,鳌拜,2,300,32,.48,90,11662,36
cq1473691,和珅,3,50,1,.00,74,14612,10
cq1473691,郑板桥,4,20,1,.00,44,8705,10
cq1473691,喜来乐,5,50,1,.00,48,9440,10
cq1473691,苏乞儿,6,300,7,.11,78,14380,12
cq1473691,李卫,7,1,3,.00,20,3570,14
cq1473691,刘伯温,8,300,20,.30,85,13163,30
cq1473691,林则徐,9,350,10,.18,71,12374,515
cq1473691,方世玉,10,300,5,.08,54,9970,15
cq1473691,多尔衮,11,300,5,.08,63,11755,13
cq1473691,左宗棠,12,300,5,.08,55,10053,13
cq1473691,张之洞,13,350,26,.46,87,12353,507
cq1473691,蒲松龄,14,1,1,.00,33,6400,13
cq1473691,李鸿章,15,1,1,.00,29,5735,13
cq1473691,李寻欢,16,300,8,.12,20,2565,14
cq1473691,海大富,20,300,8,.12,51,8769,15
cq1473691,华佗,21,1,2,.00,27,5145,16
cq1473691,墨子,22,1,1,.00,32,6365,15
cq1473691,杜甫,23,300,4,.06,59,11057,15
cq1473691,廉颇,24,300,9,.14,52,8645,16
cq1473691,庄周,25,1,1,.00,33,6525,16
cq1473691,李元芳,26,300,4,.06,44,8022,16
cq1473691,鲁班,27,1,1,.00,2,230,16
cq1473691,关羽,33,300,8,.12,25,3500,17
cq1473691,张飞,34,300,7,.11,24,3454,16
cq1473691,赵云,35,1,11,.08,18,1475,20
cq1473691,马超,36,300,19,.29,69,10039,28
cq1473691,黄忠,37,300,7,.11,24,3544,16
cq1473691,诸葛亮,38,300,306,4.69,345,7919,316
cq1473691,庞统,39,1,8,.00,8,0,18
cq1473691,周瑜,40,1,8,.00,8,10,18
cq1473691,郭嘉,41,350,342,6.10,349,1543,351
cq1473691,韦小宝,44,400,117,2.37,140,4686,1032
cq1473691,马云騄,55,400,278,5.60,336,11626,364
cq1473693,零零发,1,300,284,4.29,376,18463,316
cq1473693,鳌拜,2,300,36,.54,91,11086,42
cq1473693,和珅,3,350,5,.09,77,14598,389
cq1473693,郑板桥,4,30,5,.01,32,5535,15
cq1473693,喜来乐,5,30,3,.00,20,3430,13
cq1473693,苏乞儿,6,300,7,.11,80,14690,13
cq1473693,李卫,7,1,5,.00,21,3355,16
cq1473693,刘伯温,8,300,20,.30,73,10740,31
cq1473693,林则徐,9,300,10,.15,96,17343,352
cq1473693,方世玉,10,300,5,.08,42,7522,14
cq1473693,多尔衮,11,300,5,.08,52,9535,14
cq1473693,左宗棠,12,300,5,.08,40,7140,14
cq1473693,张之洞,13,300,12,.18,35,4794,25
cq1473693,蒲松龄,14,1,3,.00,42,7920,16
cq1473693,李鸿章,15,1,3,.00,12,1990,16
cq1473693,李寻欢,16,300,8,.12,28,4060,15
cq1473693,海大富,20,300,8,.12,69,12253,16
cq1473693,华佗,21,1,3,.00,60,11570,17
cq1473693,墨子,22,1,3,.00,42,7910,17
cq1473693,杜甫,23,300,4,.06,24,4190,16
cq1473693,廉颇,24,300,9,.14,42,6716,17
cq1473693,庄周,25,1,3,.00,39,7225,18
cq1473693,李元芳,26,300,4,.06,50,9309,17
cq1473693,鲁班,27,1,3,.00,5,405,18
cq1473693,关羽,33,300,8,.12,25,3480,17
cq1473693,张飞,34,300,7,.11,24,3430,16
cq1473693,赵云,35,11,19,.08,28,1867,28
cq1473693,马超,36,300,35,.53,70,7159,44
cq1473693,黄忠,37,300,7,.11,24,3484,16
cq1473693,诸葛亮,38,300,296,4.54,345,9986,307
cq1473693,庞统,39,1,8,.00,8,0,19
cq1473693,周瑜,40,1,8,.00,8,0,18
cq1473693,郭嘉,41,350,324,5.77,333,1885,335
cq1473693,韦小宝,44,350,114,2.01,133,3849,552
cq1473693,马云騄,55,400,343,6.92,380,7492,557
